student_id,quiz_score,time_spent,retry_attempts,videos_watched,articles_read,quizzes_attempted,interactive_exercises,subject,past_quiz_scores,study_hours_per_week,days_since_last_revision,mistakes_made,study_time_preference,study_consistency,Revision_Urgency
456,64,43,3,1,2,4,2,Math,"[53, 96, 100, 43, 52]",29,21.495688239638323,8.737066407215636,Afternoon,4.17814434894899,Moderate Revision Needed
191,71,41,1,9,10,7,5,History,"[56, 81, 48, 79, 62]",27,20.589283823002443,0.3233300823195806,Evening,2.1977641486459345,Immediate Revision Needed
1,76,16,3,8,9,9,7,Math,"[90, 41, 98, 65, 60]",23,24.872458242684424,6.4679323987998245,Morning,8.750766057023723,Immediate Revision Needed
132,59,60,4,10,1,9,4,Programming,"[83, 85, 57, 100, 99]",35,20.081374501905977,1.2646177362695306,Evening,4.2956391643244345,Moderate Revision Needed
286,100,23,1,6,9,1,0,History,"[99, 97, 58, 90, 54]",6,29.875704782189036,15.331819653843286,Morning,8.98185167759476,Immediate Revision Needed
261,70,54,4,13,7,1,2,Science,"[37, 67, 66, 88, 33]",27,22.408397608356815,3.252579781605517,Evening,6.591104137226547,Immediate Revision Needed
450,86,22,1,10,5,6,4,Science,"[45, 47, 87, 100, 78]",22,0.5010706956320439,8.61012217560441,Afternoon,8.340657902765727,Immediate Revision Needed
68,69,9,0,6,5,2,2,Programming,"[65, 42, 98, 58, 92]",15,9.050697875700173,10.271116119327235,Afternoon,2.7541210825599425,Immediate Revision Needed
289,100,16,3,3,4,9,1,Programming,"[94, 90, 49, 54, 80]",32,26.93722251783867,3.257451266349621,Afternoon,1.077648327575719,Immediate Revision Needed
56,86,16,0,5,2,6,0,English,"[90, 87, 90, 77, 52]",35,19.14441350663692,2.553611029030476,Afternoon,8.017196628584184,Immediate Revision Needed
170,54,29,4,12,8,6,2,Math,"[52, 58, 90, 65, 86]",8,24.83666053922432,5.530576932580971,Morning,2.894173043374976,Immediate Revision Needed
71,100,39,4,14,4,7,3,Science,"[62, 96, 84, 68, 86]",15,13.509175511551595,7.64609381393622,Evening,1.441682435612613,Immediate Revision Needed
443,40,26,1,2,8,9,3,Math,"[93, 89, 48, 43, 97]",37,17.033647124154403,12.03248798856008,Evening,4.076750811760448,Moderate Revision Needed
400,37,45,2,1,6,5,1,English,"[65, 92, 76, 79, 88]",40,0.0,1.6339181482300162,Afternoon,3.0477547305059205,Moderate Revision Needed
151,75,34,1,11,3,4,2,Programming,"[51, 70, 100, 60, 99]",33,13.896624216440632,10.274613363418938,Afternoon,5.192428464473576,Immediate Revision Needed
128,48,11,0,2,1,5,4,Math,"[67, 88, 42, 71, 98]",7,1.944449810573568,11.851354041786138,Evening,4.727181652283212,Moderate Revision Needed
344,91,22,0,4,9,9,6,History,"[55, 77, 48, 87, 59]",15,18.78497679401483,6.582988326646226,Evening,1.154685666560954,Immediate Revision Needed
304,100,46,1,6,7,5,0,English,"[49, 77, 89, 51, 59]",17,24.769368451373154,7.227798647677817,Morning,8.296631596233116,Immediate Revision Needed
165,72,31,0,16,3,7,3,History,"[73, 99, 99, 44, 72]",16,24.510389762091624,8.491860608323647,Evening,3.0960429963955587,Immediate Revision Needed
238,72,44,4,7,3,4,6,History,"[69, 73, 62, 100, 82]",15,5.6289667420303084,4.066001409788403,Evening,8.614211472047195,Low Urgency
240,81,25,1,4,5,3,5,History,"[52, 88, 96, 60, 55]",29,18.559673075012988,0.9484668522513766,Evening,3.409707381213544,Moderate Revision Needed
456,68,34,2,4,0,5,4,Math,"[60, 100, 100, 48, 49]",22,20.786592857208085,5.951786642673679,Afternoon,4.0811002854490726,Moderate Revision Needed
133,94,3,0,13,1,2,3,History,"[55, 71, 73, 68, 57]",14,2.4866739416172137,6.762733756013868,Evening,6.622782959810472,Moderate Revision Needed
309,57,31,4,10,8,2,6,English,"[87, 82, 97, 100, 76]",31,19.025242079121107,0.0,Morning,0.0,Immediate Revision Needed
408,85,49,3,0,6,6,6,Programming,"[47, 86, 52, 79, 81]",23,5.981117289066378,3.3196551462948567,Morning,7.191670901050552,Moderate Revision Needed
490,80,40,1,0,4,5,0,Programming,"[87, 75, 83, 65, 76]",33,0.0,5.705773273463376,Afternoon,2.2867277931807344,Moderate Revision Needed
205,64,52,0,15,1,6,7,Math,"[87, 87, 85, 83, 88]",22,30.732303367777916,13.20978604530922,Afternoon,2.1467175681306285,Immediate Revision Needed
53,46,50,1,15,0,6,3,Science,"[93, 51, 92, 85, 53]",22,14.03503311991576,13.706184022785262,Morning,2.9094079741973786,Immediate Revision Needed
212,66,37,0,4,3,4,5,English,"[60, 62, 82, 92, 80]",14,4.840717444070531,4.357497186254766,Evening,3.4222538016949726,Immediate Revision Needed
61,54,36,2,10,4,1,4,Programming,"[78, 70, 69, 75, 67]",40,13.303327616884836,5.427482266019649,Afternoon,6.96815208326032,Moderate Revision Needed
487,74,43,3,6,6,7,5,History,"[71, 84, 78, 32, 91]",18,27.38072576678323,6.8830696149224195,Morning,8.305838855641221,Immediate Revision Needed
477,64,32,1,11,4,2,0,Programming,"[65, 72, 64, 92, 89]",25,15.482486076997189,6.943083076276084,Morning,1.1816482575650689,Immediate Revision Needed
13,47,17,2,7,2,5,2,History,"[66, 85, 86, 68, 81]",40,23.258178755670578,10.976023335732977,Afternoon,7.011191391177602,Immediate Revision Needed
395,48,25,1,5,8,5,1,Math,"[100, 95, 49, 32, 74]",19,16.546809555558752,17.783429851184728,Evening,0.2223436561759714,Immediate Revision Needed
376,63,32,0,1,1,2,2,Math,"[38, 52, 100, 65, 59]",21,26.921162956586166,5.432733882969563,Evening,3.5219232503964593,Immediate Revision Needed
5,85,3,4,12,0,4,1,History,"[73, 42, 96, 87, 48]",9,21.478529403282515,5.568407150121378,Afternoon,6.904469495707478,Immediate Revision Needed
462,42,39,2,15,4,4,4,Science,"[58, 68, 56, 56, 49]",26,16.139687807332418,4.698338672419723,Evening,6.012656286628512,Moderate Revision Needed
141,87,55,3,6,0,4,2,Math,"[88, 52, 53, 67, 100]",35,18.67639809947347,11.541517373285398,Morning,6.240402139342269,Immediate Revision Needed
422,80,4,2,3,3,4,5,Programming,"[65, 45, 47, 91, 61]",28,24.038366106587045,9.549819501791193,Afternoon,9.26570105501573,Immediate Revision Needed
193,81,35,3,10,2,9,6,English,"[82, 88, 35, 76, 90]",26,24.642236143244105,13.726299768728191,Evening,9.230767049710959,Immediate Revision Needed
302,52,35,2,10,5,4,2,Science,"[72, 51, 51, 77, 60]",21,18.442190336140886,0.25277843387259225,Evening,7.324359063421389,Moderate Revision Needed
331,59,21,0,9,7,5,5,Science,"[64, 62, 100, 60, 72]",11,20.194638817427126,1.6769283318984283,Morning,3.8815137696438127,Moderate Revision Needed
114,61,24,2,7,6,1,1,Science,"[63, 55, 57, 50, 83]",19,17.078160685046335,13.117860405600727,Morning,8.020948393633622,Immediate Revision Needed
141,82,54,2,5,0,6,3,Math,"[95, 52, 39, 58, 92]",32,21.310506996104504,9.132045078388906,Morning,6.2929438714209205,Immediate Revision Needed
495,84,54,0,10,8,4,7,English,"[87, 87, 40, 34, 87]",40,22.659446661233368,13.774151878196768,Afternoon,9.965141464231083,Immediate Revision Needed
133,81,4,1,14,0,3,4,History,"[70, 76, 72, 78, 71]",5,2.0449002425009297,4.953761383560346,Evening,9.202502667629094,Moderate Revision Needed
378,85,17,3,7,7,5,0,Programming,"[85, 93, 72, 78, 82]",36,5.171870822175243,8.631690626834885,Afternoon,1.329588116848552,Immediate Revision Needed
213,63,22,0,4,7,5,3,Programming,"[92, 54, 35, 51, 86]",22,31.929239071289274,6.478527386431002,Evening,3.8994116644820753,Immediate Revision Needed
437,86,59,1,1,1,0,5,Math,"[70, 52, 68, 45, 57]",35,11.838121987570894,6.8318942568679715,Morning,1.4940403228386505,Immediate Revision Needed
394,63,47,0,10,10,7,1,English,"[82, 77, 66, 52, 40]",5,20.463925422859646,5.469150392658726,Afternoon,1.7147787753584258,Immediate Revision Needed
132,42,55,4,12,1,5,4,Programming,"[86, 90, 65, 100, 100]",35,18.974040799678477,2.35035208994712,Evening,5.3572450686729995,Moderate Revision Needed
6,52,12,5,8,5,6,2,Programming,"[58, 47, 99, 54, 72]",35,5.319117859097618,6.087274878571678,Morning,0.14102645359536692,Immediate Revision Needed
465,82,3,3,9,1,4,1,Science,"[92, 85, 60, 57, 37]",31,19.17013819014857,6.213469956243204,Afternoon,1.4945799271351259,Immediate Revision Needed
162,83,54,4,7,8,2,1,Science,"[92, 42, 51, 55, 44]",16,14.987623803812465,8.558202264939943,Morning,0.682617790241248,Immediate Revision Needed
485,64,46,4,2,8,4,4,History,"[41, 48, 81, 77, 66]",37,17.059387884425124,8.243244520166922,Afternoon,8.634162763336041,Moderate Revision Needed
477,60,27,2,8,4,1,1,Programming,"[73, 85, 68, 95, 86]",22,22.560432626116327,5.74404357719022,Morning,0.8212167578025813,Immediate Revision Needed
20,63,58,1,9,7,8,5,Science,"[81, 60, 66, 63, 80]",19,4.627247938199654,11.984502210639334,Morning,3.2929852434559455,Immediate Revision Needed
364,73,53,0,13,6,5,5,Math,"[100, 54, 81, 100, 61]",7,10.073022036007186,3.811157148508742,Evening,2.6631833203996838,Immediate Revision Needed
477,59,32,1,9,5,3,1,Programming,"[60, 77, 68, 100, 95]",19,14.111424911400062,5.7731898586625565,Morning,2.3255635615708723,Immediate Revision Needed
257,83,31,2,0,1,5,2,English,"[71, 58, 67, 79, 96]",25,24.548367181998113,0.0,Evening,3.832274564258361,Immediate Revision Needed
254,90,5,2,0,4,4,6,English,"[78, 94, 44, 89, 50]",19,14.353775091791494,14.518549683683684,Afternoon,7.716373673493163,Immediate Revision Needed
308,36,53,2,5,11,10,1,Science,"[97, 74, 70, 85, 87]",8,7.312668970200854,11.64026239111967,Afternoon,9.330182724280057,Moderate Revision Needed
430,100,39,2,14,9,6,0,Programming,"[84, 91, 49, 64, 64]",29,24.025356968640804,11.040729006905666,Afternoon,2.0668092667254854,Immediate Revision Needed
474,66,16,2,6,9,4,5,History,"[54, 79, 47, 51, 43]",38,5.29119230935234,4.7628198229058,Evening,1.109409257627282,Immediate Revision Needed
477,71,27,3,9,5,3,2,Programming,"[69, 72, 68, 100, 82]",22,23.640798294319854,9.423125975915394,Morning,3.363502236363731,Immediate Revision Needed
186,89,38,2,13,4,7,5,Math,"[68, 75, 81, 50, 95]",37,20.37470656400115,14.436868072696864,Morning,6.629553112774323,Immediate Revision Needed
244,61,59,3,5,3,9,5,Math,"[84, 56, 55, 61, 75]",31,20.403526439740205,6.8842237496258285,Evening,4.636582441153202,Moderate Revision Needed
104,87,22,1,14,4,1,5,Science,"[88, 45, 50, 91, 74]",7,21.034662546314927,16.262757789114733,Afternoon,4.403680894719946,Immediate Revision Needed
180,71,51,2,11,4,3,6,Programming,"[66, 38, 68, 90, 68]",25,14.902998579295012,11.616188625003717,Evening,0.0,Immediate Revision Needed
458,50,36,1,10,9,5,1,Science,"[100, 73, 51, 45, 86]",21,7.547768185257372,8.868498432067955,Afternoon,9.107098848125034,Immediate Revision Needed
20,57,52,3,8,3,7,5,Science,"[93, 52, 68, 65, 89]",16,9.464460201270903,11.509041351761551,Morning,2.3929421117971343,Immediate Revision Needed
26,73,45,3,0,0,2,1,Math,"[80, 92, 61, 100, 81]",28,10.354951869078484,1.634718255375693,Morning,3.0373650726821397,Immediate Revision Needed
37,73,4,4,11,4,2,1,Science,"[56, 96, 63, 50, 83]",12,3.186214526362064,0.0,Afternoon,5.859596626593544,Moderate Revision Needed
51,84,16,1,4,0,5,2,Math,"[51, 91, 91, 51, 75]",22,4.674165341531857,10.425285697295546,Evening,3.7924715150448356,Immediate Revision Needed
388,75,46,1,12,6,5,4,Math,"[80, 96, 53, 53, 65]",21,5.098757902079555,4.574962389748959,Evening,1.4070339799385105,Immediate Revision Needed
457,85,27,4,5,7,4,3,English,"[83, 86, 47, 72, 89]",31,6.064562574929888,3.3739194377790978,Afternoon,8.831601989097974,Low Urgency
137,73,27,2,7,6,6,4,Science,"[90, 89, 78, 77, 69]",20,20.112663645154335,6.966297244809013,Afternoon,4.075922606556682,Moderate Revision Needed
310,89,29,0,13,3,5,5,English,"[52, 65, 42, 61, 96]",34,20.01370931359389,12.497691038960074,Afternoon,0.8530160766544383,Immediate Revision Needed
490,79,41,1,2,2,4,0,Programming,"[75, 84, 95, 79, 87]",30,0.0,6.612506850227057,Afternoon,5.495103676811686,Moderate Revision Needed
480,80,25,4,13,0,10,4,Math,"[50, 100, 55, 51, 64]",8,6.306649925721699,5.73801320972556,Evening,7.916526558811295,Moderate Revision Needed
499,51,33,2,14,3,7,6,Science,"[63, 90, 95, 40, 98]",40,25.95277752880343,6.555806631053903,Morning,5.615888865667747,Immediate Revision Needed
317,63,12,2,2,3,8,2,Science,"[100, 78, 94, 56, 49]",10,23.586107211349745,13.913709021588327,Morning,6.986161175663685,Immediate Revision Needed
301,81,15,1,9,0,2,2,Math,"[75, 48, 65, 72, 84]",20,25.653095359836765,13.604523576140028,Afternoon,2.8961764907236374,Immediate Revision Needed
61,57,46,1,7,4,0,4,Programming,"[85, 84, 69, 58, 72]",40,9.325461976371791,1.4216587637337472,Afternoon,8.718960025743234,Moderate Revision Needed
303,94,25,3,9,6,10,0,Science,"[76, 53, 93, 67, 69]",36,19.906193246802477,9.503008360789652,Evening,3.4447610629890155,Immediate Revision Needed
475,82,54,1,2,1,7,2,Programming,"[94, 68, 75, 88, 62]",28,28.00666124973306,12.108515994735148,Morning,6.2196667407396395,Immediate Revision Needed
368,57,28,0,12,7,0,4,History,"[42, 73, 47, 89, 72]",16,12.744023768735218,6.824539373298299,Evening,6.484924469344023,Moderate Revision Needed
440,69,17,2,10,4,6,3,History,"[35, 35, 49, 82, 59]",18,14.307095497513792,11.173897215251891,Evening,7.60345391278523,Immediate Revision Needed
2,94,42,1,1,3,3,6,Science,"[94, 41, 59, 68, 68]",30,13.195780346942895,8.172435867455674,Afternoon,6.549216671949022,Moderate Revision Needed
433,39,4,2,11,0,8,3,Science,"[78, 94, 65, 36, 64]",7,16.90655566934379,12.21625051083043,Evening,5.279278599508192,Immediate Revision Needed
434,64,54,5,8,7,4,3,Programming,"[42, 100, 100, 84, 76]",28,28.438935082016503,7.794053180958652,Morning,9.30093574354164,Immediate Revision Needed
405,90,6,0,0,5,7,1,Math,"[72, 84, 78, 56, 52]",23,19.470731605119653,1.1257894733833238,Morning,3.0458133472799513,Immediate Revision Needed
486,38,47,1,0,5,4,1,English,"[78, 100, 51, 72, 52]",37,21.76392444606998,2.1262973771774414,Evening,2.59716544051645,Immediate Revision Needed
41,100,44,1,13,0,1,3,Math,"[54, 93, 45, 67, 52]",25,16.569061776199565,3.2677283596270543,Morning,4.685842396325031,Moderate Revision Needed
160,71,54,1,12,8,3,2,History,"[96, 73, 67, 46, 69]",36,8.013733270787313,5.296427485556872,Evening,4.3990847151062695,Immediate Revision Needed
37,57,6,5,11,5,4,1,Science,"[67, 94, 61, 36, 88]",15,2.0677064299988626,3.032064954847694,Afternoon,5.6432816801204515,Moderate Revision Needed
106,62,32,3,1,4,7,5,Science,"[69, 42, 49, 53, 71]",27,5.980337972159466,2.041126995052197,Afternoon,6.585575500771606,Moderate Revision Needed
299,78,40,0,5,6,4,3,Math,"[88, 53, 58, 77, 100]",6,26.528588108904266,14.979217469095918,Afternoon,0.0,Immediate Revision Needed
375,82,38,3,15,2,6,2,English,"[71, 56, 66, 36, 60]",33,0.0,6.020810710411272,Morning,5.072247082110288,Moderate Revision Needed
249,56,55,4,7,6,3,0,Programming,"[50, 45, 44, 43, 66]",34,14.818322200643436,4.888574981781156,Afternoon,6.441549133135901,Moderate Revision Needed
359,62,8,2,0,1,4,0,Science,"[100, 49, 83, 59, 80]",22,6.654577218859915,5.981553523323491,Morning,1.5426924945406681,Immediate Revision Needed
408,97,49,2,0,10,7,5,Programming,"[61, 79, 49, 71, 87]",23,5.523128763183619,5.037896142784269,Morning,9.417610818340954,Moderate Revision Needed
206,31,60,1,7,0,6,6,History,"[81, 44, 62, 68, 55]",36,1.710642848927682,6.391348031332186,Afternoon,4.353275250784533,Moderate Revision Needed
155,71,50,2,6,4,8,2,History,"[48, 76, 74, 86, 80]",13,31.361648324577878,6.778292784959441,Evening,8.15276355589006,Immediate Revision Needed
269,67,48,4,11,8,8,6,Science,"[60, 100, 69, 43, 69]",27,20.816089797425576,6.511343803114369,Morning,0.0,Immediate Revision Needed
97,76,51,2,0,3,1,0,History,"[43, 69, 43, 83, 65]",12,0.5270070965782852,3.9782226720759097,Morning,7.278242115175932,Moderate Revision Needed
240,97,27,2,8,6,3,4,History,"[41, 75, 96, 54, 46]",37,15.77074305882485,0.0,Evening,2.3131908372130763,Moderate Revision Needed
134,46,58,1,1,8,4,3,History,"[83, 70, 43, 97, 90]",31,3.8603297423738674,11.88237558247915,Morning,1.0147635051125241,Immediate Revision Needed
313,49,47,2,11,0,0,6,Programming,"[68, 60, 54, 69, 50]",5,12.106249955934219,13.696015347068231,Morning,6.50963372571751,Immediate Revision Needed
259,47,12,2,13,4,8,2,Science,"[86, 100, 83, 34, 61]",7,15.02616633838317,5.419022771235861,Evening,8.93907796463075,Moderate Revision Needed
262,97,21,4,12,0,9,1,English,"[39, 81, 74, 69, 95]",28,12.197332930961794,8.673908884259804,Evening,8.49321715155246,Moderate Revision Needed
453,70,57,3,3,5,5,4,Math,"[57, 77, 55, 56, 59]",33,14.555447823364966,3.634877116555826,Evening,8.373143655057234,Moderate Revision Needed
486,45,41,2,1,2,8,3,English,"[65, 92, 53, 60, 49]",35,22.26390658332368,3.9507686465651615,Evening,1.149572206205892,Immediate Revision Needed
309,53,37,4,14,7,4,7,English,"[100, 78, 100, 90, 67]",24,17.11774562358871,0.0,Morning,0.827184638009836,Immediate Revision Needed
217,61,32,2,1,0,6,2,Programming,"[44, 100, 100, 92, 42]",15,8.884699595484088,12.55427511344058,Evening,3.7170973808463192,Immediate Revision Needed
477,66,32,3,12,3,1,0,Programming,"[60, 70, 66, 96, 83]",23,23.74548278758384,8.207080571935176,Morning,1.7802300102430864,Immediate Revision Needed
179,60,58,2,3,0,9,2,English,"[63, 63, 42, 71, 89]",19,32.482312006083326,5.081976612468681,Morning,0.0,Immediate Revision Needed
495,66,57,0,9,9,3,5,English,"[97, 82, 45, 32, 86]",39,16.62555443628915,12.642769573029861,Afternoon,7.2390529725215735,Immediate Revision Needed
176,51,8,0,12,7,2,0,Science,"[68, 41, 44, 92, 82]",32,7.244526123689486,6.3589392192401295,Afternoon,5.86327332038834,Moderate Revision Needed
462,43,39,3,12,4,2,4,Science,"[63, 62, 55, 50, 41]",26,20.090416577829032,3.339398626869113,Evening,6.381105279360555,Moderate Revision Needed
304,93,43,0,5,8,6,0,English,"[34, 61, 92, 52, 60]",16,26.80078567994989,8.37092115751382,Morning,7.317461749159355,Immediate Revision Needed
181,94,16,4,6,5,9,7,History,"[56, 59, 62, 80, 91]",17,23.896546805509445,5.935301611884858,Afternoon,3.3493727583352677,Immediate Revision Needed
479,61,37,1,9,6,0,2,History,"[66, 68, 38, 93, 89]",40,9.70434806893056,9.864110405257925,Evening,4.333211123110954,Moderate Revision Needed
306,65,51,2,0,2,4,4,English,"[78, 78, 68, 82, 93]",35,21.643805048628508,10.183772003465739,Morning,2.286987392220436,Immediate Revision Needed
111,95,39,1,3,3,4,3,Programming,"[39, 80, 54, 50, 100]",35,24.00055597907857,6.454642900818731,Evening,4.204389080964934,Immediate Revision Needed
156,81,34,4,12,9,6,5,English,"[100, 64, 79, 93, 67]",22,7.8585178443768955,2.2131332504243733,Afternoon,4.405877138339957,Moderate Revision Needed
123,32,28,0,4,4,4,3,Programming,"[60, 78, 71, 69, 65]",26,0.7569886020664365,13.6832378246506,Morning,8.776209433900197,Immediate Revision Needed
336,78,43,0,3,2,8,2,Programming,"[41, 90, 68, 81, 67]",21,0.6685566890899075,4.510438768772677,Evening,1.2674729658151196,Immediate Revision Needed
36,94,45,2,2,6,5,5,History,"[56, 81, 76, 71, 77]",14,26.032186639268286,2.912139204648464,Morning,4.641502008708337,Immediate Revision Needed
264,53,19,1,8,0,6,4,History,"[65, 91, 60, 38, 100]",8,2.599977630643223,14.766459822976888,Evening,7.451103366321254,Immediate Revision Needed
374,86,49,0,9,3,8,2,Math,"[93, 77, 55, 69, 49]",8,19.36415341923057,9.917513813154605,Afternoon,0.07650372045580045,Immediate Revision Needed
375,82,43,3,16,3,8,0,English,"[77, 46, 55, 43, 72]",32,3.0214711529828087,4.371817752396345,Morning,5.494321764492636,Moderate Revision Needed
482,70,2,1,14,1,5,7,Math,"[67, 54, 67, 56, 87]",39,22.39533510460653,0.0,Afternoon,8.927210843729911,Moderate Revision Needed
387,90,16,0,0,7,3,5,English,"[41, 36, 78, 82, 82]",39,18.701063233961527,15.122849445433607,Afternoon,3.557443343113065,Immediate Revision Needed
335,70,43,0,9,5,7,3,Math,"[52, 43, 57, 58, 98]",10,7.158268222614353,13.773619325411143,Afternoon,4.333702535002436,Immediate Revision Needed
207,79,15,2,11,9,5,7,Programming,"[58, 38, 89, 77, 55]",30,22.305881780633527,13.24375500675763,Morning,4.349698206566953,Immediate Revision Needed
258,33,49,0,4,8,2,6,History,"[66, 78, 68, 85, 63]",6,16.6562767963257,1.3234069246491904,Morning,0.2732947794811613,Immediate Revision Needed
56,74,17,1,8,2,6,1,English,"[86, 100, 77, 72, 47]",40,21.02502394515652,6.624607198754715,Afternoon,7.38808915915851,Immediate Revision Needed
132,52,54,3,10,1,5,3,Programming,"[93, 95, 60, 88, 100]",39,23.462823629158425,3.3716174714177685,Evening,4.9260554504395895,Moderate Revision Needed
188,74,44,1,12,4,5,2,English,"[70, 51, 87, 65, 50]",11,25.586504852303307,1.5024288868776021,Evening,2.5905023077604517,Immediate Revision Needed
279,88,43,5,0,1,1,4,English,"[79, 53, 43, 51, 81]",21,14.180172794180331,9.414046832997625,Afternoon,0.0,Immediate Revision Needed
132,46,60,4,10,0,9,4,Programming,"[83, 88, 51, 99, 86]",34,23.39786149391947,0.0,Evening,6.242798897159106,Moderate Revision Needed
420,58,40,4,9,1,7,4,Math,"[80, 79, 71, 48, 54]",14,28.26995587787621,1.9599151385229374,Morning,4.463756421325007,Immediate Revision Needed
132,43,60,4,9,2,7,5,Programming,"[87, 91, 64, 93, 99]",40,20.94133787688289,1.083393079585754,Evening,5.2119042623247775,Moderate Revision Needed
243,61,37,2,0,4,3,3,Science,"[44, 75, 68, 41, 41]",36,29.086295283154982,0.2610549352800797,Morning,3.945956929825197,Immediate Revision Needed
159,81,30,0,11,5,6,3,Math,"[72, 100, 87, 83, 88]",21,27.963406433212036,4.413143430451379,Morning,6.686186622405442,Immediate Revision Needed
276,48,7,3,8,2,4,3,Science,"[66, 95, 100, 90, 46]",29,5.863972798423104,9.24477164133691,Evening,5.239021387246637,Moderate Revision Needed
313,57,45,2,8,0,0,6,Programming,"[72, 45, 58, 75, 46]",11,12.675763769098815,13.882959304429868,Morning,5.476357189774526,Immediate Revision Needed
439,68,9,2,0,3,7,5,Science,"[90, 49, 91, 46, 71]",16,24.341281735501667,14.990540789617722,Morning,7.652298704360189,Immediate Revision Needed
277,39,4,4,3,6,2,6,Science,"[58, 82, 97, 53, 77]",9,10.043143094999579,0.0,Afternoon,3.616023313965501,Moderate Revision Needed
425,68,60,0,4,5,6,6,History,"[35, 88, 68, 57, 81]",36,30.592246298308375,6.551474435501362,Afternoon,5.995932622737412,Immediate Revision Needed
122,87,14,1,0,0,4,1,Math,"[72, 77, 91, 69, 66]",1,10.922202412425218,8.512912053372435,Morning,4.255764783890014,Moderate Revision Needed
110,80,35,4,0,3,4,2,English,"[100, 32, 72, 88, 84]",28,11.7807799981775,2.517293020486662,Evening,1.301015169091054,Immediate Revision Needed
191,77,42,2,9,9,8,6,History,"[49, 80, 38, 84, 67]",32,23.22736842302484,4.311594421612229,Evening,1.2521713678318314,Immediate Revision Needed
217,71,29,1,3,0,7,3,Programming,"[46, 100, 98, 92, 43]",14,12.379441322896437,9.409784557427782,Evening,2.7121911672914374,Immediate Revision Needed
372,44,32,0,10,9,6,5,English,"[65, 64, 100, 43, 93]",35,24.848502713782793,2.1657096890464027,Evening,3.9359097517605974,Immediate Revision Needed
43,55,51,5,11,7,5,5,Science,"[68, 63, 65, 51, 60]",17,30.750586207538074,4.330369429790153,Afternoon,5.364028854833606,Immediate Revision Needed
484,70,56,5,13,0,0,0,Programming,"[84, 52, 88, 78, 53]",23,0.6591114198031331,4.579113048092042,Afternoon,2.335948791141077,Immediate Revision Needed
224,70,48,0,13,0,3,5,History,"[46, 70, 77, 60, 75]",17,3.993581177055523,0.501806848539637,Morning,0.9214049347137359,Immediate Revision Needed
17,78,34,0,8,7,7,3,Science,"[67, 52, 73, 37, 64]",9,20.262020158110854,15.522191559159898,Morning,5.738246729328698,Immediate Revision Needed
435,92,23,0,5,2,10,3,Programming,"[41, 63, 55, 55, 63]",28,30.48262350708447,5.885584515634615,Morning,0.8483501463797074,Immediate Revision Needed
391,79,25,4,16,7,4,1,History,"[47, 71, 90, 96, 50]",26,33.22482580662121,8.096585599090293,Afternoon,6.178094521027146,Immediate Revision Needed
262,80,18,3,16,0,7,1,English,"[43, 79, 62, 65, 89]",26,12.698521458278076,6.7429672713006825,Evening,7.216006150316591,Moderate Revision Needed
320,92,27,1,11,9,8,1,History,"[92, 68, 52, 50, 57]",28,20.740530168384087,4.119873058961239,Morning,6.244348014224647,Immediate Revision Needed
497,61,52,3,8,0,5,5,Science,"[41, 78, 86, 75, 43]",23,11.683135037504794,7.055901113457233,Evening,5.67921423378489,Moderate Revision Needed
316,61,2,0,6,4,5,4,English,"[83, 84, 67, 100, 41]",23,30.962561254533462,1.0879092432049808,Afternoon,1.7757655820066285,Immediate Revision Needed
280,65,38,4,9,1,7,5,Science,"[89, 76, 47, 70, 100]",36,25.46985291780968,9.323043867648238,Afternoon,6.799724484922777,Immediate Revision Needed
277,49,12,3,1,8,5,7,Science,"[43, 85, 100, 61, 66]",12,13.350182998299218,0.35661991742351623,Afternoon,5.098427595445664,Moderate Revision Needed
482,62,9,3,12,0,5,5,Math,"[62, 54, 81, 55, 95]",34,12.75951256417318,0.0,Afternoon,8.695364862584057,Moderate Revision Needed
340,60,22,4,8,2,9,4,Math,"[41, 97, 58, 52, 60]",24,9.293227010483738,3.396262179724218,Evening,2.2246458910859035,Moderate Revision Needed
48,89,46,1,9,8,3,1,History,"[47, 73, 85, 46, 100]",20,14.386772856099286,3.994117309481099,Morning,5.745017280086033,Moderate Revision Needed
340,61,26,2,8,2,9,5,Math,"[39, 96, 57, 49, 73]",18,7.1507308172264015,0.43103826616498536,Evening,3.011713176087955,Moderate Revision Needed
402,34,55,5,0,0,3,1,Math,"[99, 52, 74, 86, 84]",23,3.9463360085022967,2.846394088056656,Afternoon,0.9609281258951285,Immediate Revision Needed
293,40,44,0,5,7,6,1,Programming,"[90, 48, 73, 94, 46]",3,23.41356325614825,2.62792017136869,Afternoon,4.636084762256504,Immediate Revision Needed
337,77,41,3,8,7,5,1,English,"[90, 38, 56, 97, 63]",12,5.8518993660565775,12.099354476420723,Afternoon,8.509094944674066,Immediate Revision Needed
170,38,27,4,11,8,7,1,Math,"[35, 41, 100, 60, 91]",6,21.071148798993384,3.2274628885067376,Morning,3.740221485795495,Immediate Revision Needed
312,67,15,3,0,9,7,3,English,"[61, 74, 60, 52, 92]",31,19.940393058471237,5.756705801317113,Morning,4.3790378001517825,Moderate Revision Needed
183,98,45,0,0,9,7,1,Programming,"[84, 85, 50, 44, 79]",24,18.707580481891117,14.294212335739847,Evening,7.163836139402301,Immediate Revision Needed
